nu,n,D,test_mse,interval
5.0,8000,192,0.18372471630573273,1.7359747886657715
5.0,8000,224,0.18365219235420227,1.7308855056762695
5.0,8000,256,0.19234846532344818,1.779595971107483
5.0,8000,288,0.18371716141700745,1.7325220108032227
5.0,8000,320,0.1840635985136032,1.7320441007614136
5.0,8000,352,0.18555660545825958,1.7418872117996216
5.0,8000,384,0.18386287987232208,1.7335395812988281
5.0,8000,416,0.18291456997394562,1.6977251768112183
5.0,8000,448,0.18302512168884277,1.7421132326126099
5.0,8000,480,0.19007638096809387,1.7879197597503662
5.0,8000,512,0.19104617834091187,1.7763744592666626
7.5,200,32,0.19346871972084045,1.7700822353363037
7.5,200,64,0.18867765367031097,1.7040398120880127
7.5,200,96,0.18847118318080902,1.7367528676986694
7.5,200,128,0.19019117951393127,1.7952016592025757
7.5,200,160,0.18172329664230347,1.7319419384002686
7.5,200,192,0.18253904581069946,1.7429639101028442
7.5,200,224,0.18444277346134186,1.7451428174972534
7.5,200,256,0.19058693945407867,1.7510955333709717
7.5,200,288,0.19088466465473175,1.76217782497406
7.5,200,320,0.1834387183189392,1.741957664489746
7.5,200,352,0.18867725133895874,1.7366501092910767
7.5,200,384,0.1839933544397354,1.7497786283493042
7.5,200,416,0.18169769644737244,1.724534511566162
7.5,200,448,0.18828630447387695,1.717707872390747
7.5,200,480,0.1988472044467926,1.8325254917144775
7.5,200,512,0.19502569735050201,1.787717342376709
7.5,500,32,0.1906750202178955,1.7400391101837158
7.5,500,64,0.188472181558609,1.7442710399627686
7.5,500,96,0.18594852089881897,1.7498691082000732
7.5,500,128,0.1851697564125061,1.7157412767410278
7.5,500,160,0.18662221729755402,1.7251665592193604
7.5,500,192,0.18320167064666748,1.7474405765533447
7.5,500,224,0.18988946080207825,1.7544316053390503
7.5,500,256,0.19874589145183563,1.821198582649231
7.5,500,288,0.19027619063854218,1.700589656829834
7.5,500,320,0.18314138054847717,1.7464274168014526
7.5,500,352,0.1886492371559143,1.7510952949523926
7.5,500,384,0.1963297426700592,1.7621644735336304
7.5,500,416,0.19323503971099854,1.751695156097412
7.5,500,448,0.18872399628162384,1.7088168859481812
7.5,500,480,0.18256863951683044,1.7337627410888672
7.5,500,512,0.1819528490304947,1.7205076217651367
7.5,1000,32,0.18882063031196594,1.759909749031067
7.5,1000,64,0.19110162556171417,1.7783030271530151
7.5,1000,96,0.18521542847156525,1.767655611038208
7.5,1000,128,0.18321146070957184,1.748332142829895
7.5,1000,160,0.18135137856006622,1.7310419082641602
7.5,1000,192,0.18453091382980347,1.7291122674942017
7.5,1000,224,0.1863851249217987,1.7293646335601807
7.5,1000,256,0.18691885471343994,1.7536290884017944
7.5,1000,288,0.1819857805967331,1.7150156497955322
7.5,1000,320,0.18904320895671844,1.7908393144607544
7.5,1000,352,0.19700296223163605,1.832608938217163
7.5,1000,384,0.18506111204624176,1.763070821762085
7.5,1000,416,0.18354396522045135,1.7223918437957764
7.5,1000,448,0.1954934448003769,1.7064584493637085
7.5,1000,480,0.18808795511722565,1.748810052871704
7.5,1000,512,0.18887193500995636,1.7677887678146362
7.5,2000,32,0.1828564554452896,1.7265533208847046
7.5,2000,64,0.18469808995723724,1.7424945831298828
7.5,2000,96,0.18384525179862976,1.7334187030792236
7.5,2000,128,0.18250326812267303,1.7304978370666504
7.5,2000,160,0.1925165057182312,1.7395434379577637
7.5,2000,192,0.1850108653306961,1.742976427078247
7.5,2000,224,0.18195123970508575,1.7157232761383057
7.5,2000,256,0.1853453665971756,1.7595727443695068
7.5,2000,288,0.18410852551460266,1.7386077642440796
7.5,2000,320,0.18219296634197235,1.7340549230575562
7.5,2000,352,0.19502952694892883,1.7743993997573853
7.5,2000,384,0.18497608602046967,1.7376629114151
7.5,2000,416,0.19778965413570404,1.7980982065200806
7.5,2000,448,0.1829625517129898,1.7304654121398926
7.5,2000,480,0.18349818885326385,1.7443656921386719
7.5,2000,512,0.1869150996208191,1.7589118480682373
7.5,4000,32,0.17607754468917847,1.6982752084732056
7.5,4000,64,0.18060153722763062,1.7237811088562012
7.5,4000,96,0.18449798226356506,1.7389767169952393
