nu,n,D,test_mse,interval
0.5,4000,448,0.18337856233119965,1.7468421459197998
0.5,4000,480,0.18663054704666138,1.7500503063201904
0.5,4000,512,0.18487177789211273,1.739479899406433
0.5,6000,32,0.18687622249126434,1.763594388961792
0.5,6000,64,0.1681232899427414,1.7571778297424316
0.5,6000,96,0.17862631380558014,1.7486987113952637
0.5,6000,128,0.18307974934577942,1.7446882724761963
0.5,6000,160,0.1809229999780655,1.7147893905639648
0.5,6000,192,0.1645452082157135,1.6421972513198853
0.5,6000,224,0.17478618025779724,1.7379201650619507
0.5,6000,256,0.14279204607009888,1.4414842128753662
0.5,6000,288,0.1859717071056366,1.743282675743103
0.5,6000,320,0.15829262137413025,1.6751465797424316
0.5,6000,352,0.15232977271080017,1.561042308807373
0.5,6000,384,0.18353615701198578,1.7398769855499268
0.5,6000,416,0.16144539415836334,1.6569491624832153
0.5,6000,448,0.18301665782928467,1.7439173460006714
0.5,6000,480,0.18523332476615906,1.7420804500579834
0.5,6000,512,0.18335388600826263,1.743807315826416
0.5,8000,32,0.17025133967399597,1.7108306884765625
0.5,8000,64,0.17463940382003784,1.7576730251312256
0.5,8000,96,0.15904884040355682,1.68224036693573
0.5,8000,128,0.18639853596687317,1.7380855083465576
0.5,8000,160,0.17313800752162933,1.6614693403244019
0.5,8000,192,0.18596215546131134,1.743422508239746
0.5,8000,224,0.1777518093585968,1.6703484058380127
0.5,8000,256,0.12370773404836655,1.4554879665374756
0.5,8000,288,0.17572133243083954,1.7706063985824585
0.5,8000,320,0.18130193650722504,1.6338367462158203
0.5,8000,352,0.18671496212482452,1.7512012720108032
0.5,8000,384,0.18305101990699768,1.7260582447052002
0.5,8000,416,0.1857219636440277,1.7601077556610107
0.5,8000,448,0.18271255493164062,1.7407242059707642
0.5,8000,480,0.15594741702079773,1.5884695053100586
0.5,8000,512,0.18302041292190552,1.7444757223129272
1.5,200,32,0.20238043367862701,1.8475397825241089
1.5,200,64,0.19378362596035004,1.7355515956878662
1.5,200,96,0.19998276233673096,1.7550711631774902
1.5,200,128,0.19617299735546112,1.7545132637023926
1.5,200,160,0.19903351366519928,1.7916736602783203
1.5,200,192,0.19711001217365265,1.7629209756851196
1.5,200,224,0.19533267617225647,1.7813199758529663
1.5,200,256,0.19759683310985565,1.7752701044082642
1.5,200,288,0.18455718457698822,1.7181308269500732
1.5,200,320,0.19467611610889435,1.7639155387878418
1.5,200,352,0.19139468669891357,1.7378908395767212
1.5,200,384,0.1838616132736206,1.7443135976791382
1.5,200,416,0.18777579069137573,1.750712513923645
1.5,200,448,0.20065726339817047,1.8252089023590088
1.5,200,480,0.1885121762752533,1.7726285457611084
1.5,200,512,0.1941097229719162,1.7679874897003174
1.5,500,32,0.19038072228431702,1.6687836647033691
1.5,500,64,0.20313017070293427,1.8590688705444336
1.5,500,96,0.19042471051216125,1.7253329753875732
1.5,500,128,0.19809047877788544,1.7645392417907715
1.5,500,160,0.193965882062912,1.7950283288955688
1.5,500,192,0.1879025101661682,1.7290107011795044
1.5,500,224,0.18133623898029327,1.7386040687561035
1.5,500,256,0.1822185069322586,1.7281149625778198
1.5,500,288,0.18937133252620697,1.760183334350586
1.5,500,320,0.1885121464729309,1.6933631896972656
1.5,500,352,0.18730926513671875,1.787933588027954
1.5,500,384,0.1827775239944458,1.7365373373031616
1.5,500,416,0.18892602622509003,1.731894850730896
1.5,500,448,0.18847320973873138,1.7770371437072754
1.5,500,480,0.190963014960289,1.762413501739502
1.5,500,512,0.1835082769393921,1.7087581157684326
1.5,1000,32,0.1896035522222519,1.735610842704773
1.5,1000,64,0.19294115900993347,1.7124890089035034
1.5,1000,96,0.18946896493434906,1.7415045499801636
1.5,1000,128,0.18717382848262787,1.71964693069458
1.5,1000,160,0.18704915046691895,1.76094388961792
1.5,1000,192,0.19160155951976776,1.7703131437301636
1.5,1000,224,0.19432274997234344,1.7422147989273071
1.5,1000,256,0.1866321563720703,1.7319345474243164
1.5,1000,288,0.1858130246400833,1.760464072227478
1.5,1000,320,0.1844455748796463,1.7210845947265625
1.5,1000,352,0.1995019018650055,1.7762998342514038
1.5,1000,384,0.19263418018817902,1.7828878164291382
1.5,1000,416,0.19913984835147858,1.7650468349456787
1.5,1000,448,0.19464990496635437,1.8075326681137085
