nu,n,D,test_mse,interval
0.5,6000,128,0.06330669671297073,1.0108025074005127
0.5,6000,160,0.03602595627307892,0.7949485182762146
0.5,6000,192,0.10923568159341812,1.452563762664795
0.5,6000,224,0.02848363295197487,0.7421221137046814
0.5,6000,256,0.023405171930789948,0.6434875726699829
0.5,6000,288,0.023144610226154327,0.6227620840072632
0.5,6000,320,0.033010054379701614,0.7280895709991455
0.5,6000,352,0.023197490721940994,0.6635345220565796
0.5,6000,384,0.03852467238903046,0.7846473455429077
0.5,6000,416,0.017507784068584442,0.5951012372970581
0.5,6000,448,0.022988736629486084,0.6766126155853271
0.5,6000,480,0.021222051233053207,0.7176350355148315
0.5,6000,512,0.03906428441405296,0.9878720045089722
0.5,8000,32,0.08690272271633148,1.25557279586792
0.5,8000,64,0.048077359795570374,0.9161581993103027
0.5,8000,96,0.049160316586494446,1.0219790935516357
0.5,8000,128,0.07822340726852417,1.2308906316757202
0.5,8000,160,0.034834012389183044,0.8252761960029602
0.5,8000,192,0.04249098151922226,0.806212306022644
0.5,8000,224,0.027525654062628746,0.7205387949943542
0.5,8000,256,0.02422281913459301,0.6481695175170898
0.5,8000,288,0.02345072105526924,0.6147332191467285
0.5,8000,320,0.021048638969659805,0.6342906951904297
0.5,8000,352,0.017046306282281876,0.5169798731803894
0.5,8000,384,0.06220971792936325,1.1112961769104004
0.5,8000,416,0.01220929529517889,0.4402454197406769
0.5,8000,448,0.019005997106432915,0.560169517993927
0.5,8000,480,0.014601186849176884,0.5251764059066772
0.5,8000,512,0.03294263035058975,0.7668300867080688
1.5,200,32,0.24508532881736755,2.041957378387451
1.5,200,64,0.29041558504104614,2.409956216812134
1.5,200,96,0.27080583572387695,2.2117199897766113
1.5,200,128,0.2708525061607361,2.380805015563965
1.5,200,160,0.27911078929901123,2.2965304851531982
1.5,200,192,0.2655503451824188,2.2372074127197266
1.5,200,224,0.2622476816177368,2.392289638519287
1.5,200,256,0.3367745578289032,2.4840891361236572
1.5,200,288,0.29824742674827576,2.219813346862793
1.5,200,320,0.3069041669368744,2.3506574630737305
1.5,200,352,0.3059890866279602,2.337761402130127
1.5,200,384,0.26206329464912415,2.3011250495910645
1.5,200,416,0.2953057885169983,2.3021669387817383
1.5,200,448,0.23817428946495056,2.112334966659546
1.5,200,480,0.2627212703227997,2.2647883892059326
1.5,200,512,0.29079514741897583,2.231003522872925
1.5,500,32,0.17023654282093048,1.7253062725067139
1.5,500,64,0.14215700328350067,1.713226079940796
1.5,500,96,0.23023247718811035,1.948035717010498
1.5,500,128,0.14560680091381073,1.8809549808502197
1.5,500,160,0.1562526673078537,1.6443862915039062
1.5,500,192,0.16006851196289062,1.7094405889511108
1.5,500,224,0.13474398851394653,1.6678566932678223
1.5,500,256,0.14974795281887054,1.6885274648666382
1.5,500,288,0.15689149498939514,1.8660024404525757
1.5,500,320,0.17381949722766876,1.72300124168396
1.5,500,352,0.15587195754051208,1.7047556638717651
1.5,500,384,0.10253705084323883,1.386176347732544
1.5,500,416,0.1668742299079895,1.8784070014953613
1.5,500,448,0.11266380548477173,1.5169376134872437
1.5,500,480,0.14266683161258698,1.7459113597869873
1.5,500,512,0.18696314096450806,1.8190022706985474
1.5,1000,32,0.11157113313674927,1.3496562242507935
1.5,1000,64,0.10122015327215195,1.3616559505462646
1.5,1000,96,0.10282359272241592,1.2731289863586426
1.5,1000,128,0.09112021327018738,1.2489598989486694
1.5,1000,160,0.0918152928352356,1.2900216579437256
1.5,1000,192,0.10082393884658813,1.456213116645813
1.5,1000,224,0.08852152526378632,1.2320657968521118
1.5,1000,256,0.09274045377969742,1.2897988557815552
1.5,1000,288,0.11479882895946503,1.6459957361221313
1.5,1000,320,0.07788319140672684,1.2704838514328003
1.5,1000,352,0.08084119856357574,1.100520133972168
1.5,1000,384,0.07266319543123245,1.1607617139816284
1.5,1000,416,0.0871962159872055,1.300602674484253
1.5,1000,448,0.07230610400438309,1.1212549209594727
1.5,1000,480,0.06758856028318405,1.1144757270812988
1.5,1000,512,0.10854750126600266,1.3295509815216064
1.5,2000,32,0.08520464599132538,1.2245620489120483
1.5,2000,64,0.08739230781793594,1.3537614345550537
1.5,2000,96,0.0658656656742096,1.0872902870178223
1.5,2000,128,0.05359690263867378,0.9544931054115295
1.5,2000,160,0.06276465952396393,1.1011860370635986
1.5,2000,192,0.07973184436559677,1.182952880859375
1.5,2000,224,0.05466181039810181,0.9850148558616638
1.5,2000,256,0.06096283718943596,1.1226897239685059
1.5,2000,288,0.09860167652368546,1.4951221942901611
1.5,2000,320,0.04887254163622856,0.9218688607215881
1.5,2000,352,0.07434872537851334,1.1420273780822754
1.5,2000,384,0.06890835613012314,1.0498573780059814
1.5,2000,416,0.08834598958492279,1.199716329574585
1.5,2000,448,0.0447680801153183,0.887432336807251
1.5,2000,480,0.05156537517905235,0.9132083654403687
1.5,2000,512,0.08597328513860703,1.305410385131836
1.5,4000,32,0.06638515740633011,1.2004231214523315
1.5,4000,64,0.0630873590707779,1.082420825958252
1.5,4000,96,0.05344885587692261,0.9583112001419067
1.5,4000,128,0.03688570111989975,0.793678879737854
1.5,4000,160,0.05461535230278969,0.94239342212677
1.5,4000,192,0.034893520176410675,0.7537490129470825
1.5,4000,224,0.061862047761678696,1.135732650756836
1.5,4000,256,0.030221953988075256,0.7621095776557922
1.5,4000,288,0.04203666001558304,0.9782878160476685
