nu,n,D,test_mse,interval
0.5,8000,256,0.00033451709896326065,0.07147258520126343
0.5,8000,288,0.0002543528098613024,0.05863785743713379
0.5,8000,320,0.0002361386432312429,0.05907320976257324
0.5,8000,352,0.00024042432778514922,0.060143254697322845
0.5,8000,384,0.00024362941621802747,0.06425690650939941
0.5,8000,416,0.00024791641044430435,0.05967700481414795
0.5,8000,448,0.0001433171855751425,0.04715585708618164
0.5,8000,480,0.00020635298278648406,0.05449199676513672
0.5,8000,512,0.0009232197189703584,0.13254594802856445
1.5,200,32,0.044545792043209076,0.9176591634750366
1.5,200,64,0.004718108102679253,0.3218342065811157
1.5,200,96,0.0033701166976243258,0.2300347238779068
1.5,200,128,0.003761448198929429,0.25089314579963684
1.5,200,160,0.003822839353233576,0.2522509694099426
1.5,200,192,0.012420539744198322,0.47508668899536133
1.5,200,224,0.0046170237474143505,0.2804121971130371
1.5,200,256,0.003924218937754631,0.2600371241569519
1.5,200,288,0.012974327430129051,0.5399761199951172
1.5,200,320,0.012679223902523518,0.5245935916900635
1.5,200,352,0.011924403719604015,0.5095934867858887
1.5,200,384,0.004179442301392555,0.2833922207355499
1.5,200,416,0.006096001714468002,0.28243547677993774
1.5,200,448,0.005239379126578569,0.32217705249786377
1.5,200,480,0.0025874280836433172,0.2199019193649292
1.5,200,512,0.020081322640180588,0.5593858361244202
1.5,500,32,0.016127552837133408,0.5490808486938477
1.5,500,64,0.0010208614403381944,0.12404143810272217
1.5,500,96,0.000619609490968287,0.10219115018844604
1.5,500,128,0.0008015010971575975,0.12043672800064087
1.5,500,160,0.000513604492880404,0.08526182174682617
1.5,500,192,0.001490288064815104,0.14939892292022705
1.5,500,224,0.0005903314449824393,0.08791446685791016
1.5,500,256,0.0005708783282898366,0.07913613319396973
1.5,500,288,0.0016149732982739806,0.15674686431884766
1.5,500,320,0.0010103794047608972,0.121538907289505
1.5,500,352,0.0010216055670753121,0.10935401916503906
1.5,500,384,0.0004375761782284826,0.08092156052589417
1.5,500,416,0.0007113620522432029,0.089653879404068
1.5,500,448,0.0008769346168264747,0.09522402286529541
1.5,500,480,0.00033504050225019455,0.07501220703125
1.5,500,512,0.002123111393302679,0.17789506912231445
1.5,1000,32,0.004503457807004452,0.2919178009033203
1.5,1000,64,0.0004156053182668984,0.08448266983032227
1.5,1000,96,0.0003055316337849945,0.0713796615600586
1.5,1000,128,0.0004071385192219168,0.07506418228149414
1.5,1000,160,0.00028653061599470675,0.06801140308380127
1.5,1000,192,0.0004947582492604852,0.093803271651268
1.5,1000,224,0.0004286895855329931,0.08093142509460449
1.5,1000,256,0.00030445028096437454,0.06559020280838013
1.5,1000,288,0.0006128126406110823,0.1062617301940918
1.5,1000,320,0.00032352429116144776,0.07109725475311279
1.5,1000,352,0.00043915933929383755,0.08066177368164062
1.5,1000,384,0.00026603261358104646,0.06326889991760254
1.5,1000,416,0.0003275864291936159,0.07262659072875977
1.5,1000,448,0.0003665154508780688,0.07646608352661133
1.5,1000,480,0.00021848073811270297,0.0597117580473423
1.5,1000,512,0.0006264575058594346,0.09773826599121094
1.5,2000,32,0.003281348617747426,0.19310712814331055
1.5,2000,64,0.0002918254176620394,0.07207226753234863
1.5,2000,96,0.0002712690911721438,0.06362931430339813
1.5,2000,128,0.0003344319120515138,0.07209062576293945
1.5,2000,160,0.00025144475512206554,0.061499953269958496
1.5,2000,192,0.0003833959926851094,0.07727479934692383
1.5,2000,224,0.0003766115987673402,0.07375490665435791
1.5,2000,256,0.0002562502631917596,0.05943012237548828
1.5,2000,288,0.00036237025051377714,0.07501554489135742
1.5,2000,320,0.00022868672385811806,0.05745267868041992
1.5,2000,352,0.0002856039791367948,0.06591057777404785
1.5,2000,384,0.00026433527818880975,0.06608821451663971
1.5,2000,416,0.00021727925923187286,0.05299878865480423
