nu,n,D,test_mse,interval
1.5,1000,480,0.012618829496204853,0.4700946807861328
1.5,1000,512,0.0362069308757782,0.8858141899108887
1.5,2000,32,0.11197923123836517,1.3544710874557495
1.5,2000,64,0.14558935165405273,1.646241307258606
1.5,2000,96,0.09755408763885498,1.251982569694519
1.5,2000,128,0.008242182433605194,0.37751030921936035
1.5,2000,160,0.37181735038757324,2.3167624473571777
1.5,2000,192,0.05329548195004463,1.022945761680603
1.5,2000,224,0.046539533883333206,0.9723243713378906
1.5,2000,256,0.17915242910385132,1.640510082244873
1.5,2000,288,0.06922005861997604,0.9881263971328735
1.5,2000,320,0.14945749938488007,1.4289298057556152
1.5,2000,352,0.5467053055763245,2.8789286613464355
1.5,2000,384,0.019476501271128654,0.7117674350738525
1.5,2000,416,0.4749489426612854,2.567335367202759
1.5,2000,448,0.10087668150663376,1.4061787128448486
1.5,2000,480,0.02314053475856781,0.6568374633789062
1.5,2000,512,0.04197663813829422,0.8455662727355957
1.5,4000,32,0.0599999763071537,1.113999366760254
1.5,4000,64,0.08614358305931091,1.4211108684539795
1.5,4000,96,0.07953750342130661,1.1669955253601074
1.5,4000,128,0.0036995955742895603,0.28613781929016113
1.5,4000,160,0.20561203360557556,1.8604068756103516
1.5,4000,192,0.14252473413944244,1.6314287185668945
1.5,4000,224,0.15766552090644836,1.956731915473938
1.5,4000,256,0.5578471422195435,3.3105671405792236
1.5,4000,288,0.035758767277002335,0.8528628349304199
1.5,4000,320,0.015063846483826637,0.5331083536148071
1.5,4000,352,0.5608747005462646,3.2782299518585205
1.5,4000,384,0.09983117878437042,1.2295126914978027
1.5,4000,416,0.14758417010307312,1.6968374252319336
1.5,4000,448,0.5615497827529907,3.2716972827911377
1.5,4000,480,0.01669228821992874,0.6154932975769043
1.5,4000,512,0.04070429503917694,0.9906406402587891
1.5,6000,32,0.1745196282863617,1.7628321647644043
1.5,6000,64,0.014937583357095718,0.5461233854293823
1.5,6000,96,0.10936547815799713,1.6040358543395996
1.5,6000,128,0.00797287281602621,0.3507450520992279
1.5,6000,160,0.04934799298644066,0.9117531776428223
1.5,6000,192,0.027854446321725845,0.6585729122161865
1.5,6000,224,0.013096306473016739,0.5653961896896362
1.5,6000,256,0.04563938081264496,0.9666402339935303
1.5,6000,288,0.12668177485466003,1.4280567169189453
1.5,6000,320,0.556115984916687,3.3321707248687744
1.5,6000,352,0.07976525276899338,1.0444321632385254
1.5,6000,384,0.03495102748274803,0.8808265924453735
1.5,6000,416,0.009960548020899296,0.41599440574645996
1.5,6000,448,0.3007223904132843,2.224680185317993
1.5,6000,480,0.011240028776228428,0.4509086608886719
1.5,6000,512,0.0254839975386858,0.671844482421875
1.5,8000,32,0.052829451858997345,0.9016121625900269
1.5,8000,64,0.04182344302535057,0.8779237270355225
1.5,8000,96,0.03032064065337181,0.7311892509460449
1.5,8000,128,0.006465588696300983,0.3819925785064697
1.5,8000,160,0.16350989043712616,1.7229206562042236
1.5,8000,192,0.04725831747055054,0.8195786476135254
1.5,8000,224,0.03361368551850319,0.8075971603393555
1.5,8000,256,0.025889452546834946,0.6547937393188477
1.5,8000,288,0.021128537133336067,0.592352032661438
1.5,8000,320,0.11559518426656723,1.5339126586914062
1.5,8000,352,0.058521635830402374,0.9375021457672119
1.5,8000,384,0.02097511850297451,0.6323837041854858
1.5,8000,416,0.021566307172179222,0.630518913269043
1.5,8000,448,0.03527140989899635,0.889592170715332
1.5,8000,480,0.06050385907292366,1.1362855434417725
1.5,8000,512,0.020573999732732773,0.7034800052642822
2.5,200,32,0.28517308831214905,1.8825523853302002
2.5,200,64,0.10487198084592819,1.5599799156188965
2.5,200,96,0.4876737594604492,2.5122756958007812
2.5,200,128,0.5506088137626648,3.49933123588562
2.5,200,160,0.08627773821353912,1.5720078945159912
2.5,200,192,0.31097570061683655,2.0540595054626465
2.5,200,224,0.4088274836540222,2.1397485733032227
2.5,200,256,0.328972190618515,2.290858507156372
2.5,200,288,0.27100175619125366,1.9852166175842285
2.5,200,320,0.6304815411567688,2.96760630607605
2.5,200,352,0.09442738443613052,1.257612943649292
2.5,200,384,0.1458626389503479,1.6656103134155273
2.5,200,416,0.13707491755485535,1.772284984588623
2.5,200,448,0.1870913952589035,2.22456693649292
2.5,200,480,0.605308473110199,3.756596088409424
2.5,200,512,0.281901091337204,2.2980260848999023
2.5,500,32,0.044746026396751404,1.010056734085083
2.5,500,64,0.17377151548862457,1.8312785625457764
2.5,500,96,0.30390095710754395,2.149799346923828
2.5,500,128,0.6369640231132507,3.1493566036224365
2.5,500,160,0.10724491626024246,1.5169463157653809
2.5,500,192,0.3340546190738678,2.5865752696990967
2.5,500,224,0.09400950372219086,1.3976752758026123
2.5,500,256,0.06236831098794937,1.1277010440826416
2.5,500,288,0.17031502723693848,1.9277658462524414
2.5,500,320,0.6365061402320862,4.077136993408203
2.5,500,352,0.07245736569166183,1.022647738456726
2.5,500,384,0.1928347498178482,1.7918341159820557
2.5,500,416,0.07773151993751526,1.209911823272705
2.5,500,448,0.07260635495185852,1.1586302518844604
2.5,500,480,0.08123626559972763,1.003051519393921
2.5,500,512,0.31962817907333374,2.587923526763916
2.5,1000,32,0.07715089619159698,1.2870030403137207
2.5,1000,64,0.047032758593559265,0.8987500667572021
2.5,1000,96,0.12610818445682526,1.5767114162445068
2.5,1000,128,0.3192720413208008,2.54353666305542
2.5,1000,160,0.1036967933177948,1.2878270149230957
2.5,1000,192,0.07670741528272629,1.1688740253448486
2.5,1000,224,0.1073337122797966,1.3195877075195312
2.5,1000,256,0.0808623656630516,1.1665897369384766
2.5,1000,288,0.4181998074054718,2.3074498176574707
2.5,1000,320,0.5529732704162598,3.382796287536621
2.5,1000,352,0.05232932046055794,0.9344320297241211
2.5,1000,384,0.15823550522327423,1.8506722450256348
2.5,1000,416,0.265712708234787,1.9654669761657715
2.5,1000,448,0.06549563258886337,1.0872671604156494
2.5,1000,480,0.1379462480545044,1.4462003707885742
2.5,1000,512,0.16132408380508423,1.7920160293579102
2.5,2000,32,0.03968745842576027,0.8560055494308472
2.5,2000,64,0.07634834200143814,1.0096397399902344
2.5,2000,96,0.1606077253818512,1.5670661926269531
2.5,2000,128,0.20230267941951752,1.9824261665344238
2.5,2000,160,0.048586126416921616,0.932466983795166
2.5,2000,192,0.04431551322340965,0.829409122467041
2.5,2000,224,0.040373481810092926,0.9201500415802002
2.5,2000,256,0.07314789295196533,1.0873000621795654
2.5,2000,288,0.2080274224281311,1.9026997089385986
2.5,2000,320,0.12899844348430634,1.5080193281173706
2.5,2000,352,0.10244953632354736,1.2390987873077393
2.5,2000,384,0.10484492778778076,1.3582451343536377
2.5,2000,416,0.03660175949335098,0.7609472274780273
2.5,2000,448,0.03245120868086815,0.7443773746490479
2.5,2000,480,0.2882390320301056,2.206249475479126
2.5,2000,512,0.16205492615699768,1.6117525100708008
2.5,4000,32,0.0671762079000473,1.0611066818237305
2.5,4000,64,0.0989212617278099,1.3796403408050537
2.5,4000,96,0.21821923553943634,2.0318706035614014
2.5,4000,128,0.2071351259946823,1.6847041845321655
2.5,4000,160,0.044275153428316116,0.7844433784484863
2.5,4000,192,0.04076528176665306,0.8039582967758179
2.5,4000,224,0.06503133475780487,1.102097511291504
2.5,4000,256,0.14581996202468872,1.379176378250122
2.5,4000,288,0.05894963815808296,1.1004133224487305
2.5,4000,320,0.07955311238765717,1.2792243957519531
2.5,4000,352,0.5615887641906738,3.6919572353363037
2.5,4000,384,0.07912185788154602,1.1732525825500488
2.5,4000,416,0.023427318781614304,0.6802746057510376
2.5,4000,448,0.014179112389683723,0.47719764709472656
2.5,4000,480,0.4701263904571533,2.7914462089538574
2.5,4000,512,0.0636187493801117,1.3725450038909912
2.5,6000,32,0.034222234040498734,0.9165768623352051
2.5,6000,64,0.04722817614674568,0.9604079723358154
2.5,6000,96,0.09715753048658371,1.2475805282592773
