nu,n,D,test_mse,interval
30,2000,224,0.05314043164253235,1.1581757068634033
30,2000,256,0.058809008449316025,1.0309109687805176
30,2000,288,0.38760653138160706,2.8161187171936035
30,2000,320,0.19810256361961365,1.8216569423675537
30,2000,352,0.07850132137537003,1.1546955108642578
30,2000,384,0.5644048452377319,3.717219829559326
30,2000,416,0.18510101735591888,1.8909368515014648
30,2000,448,0.18061107397079468,1.9956679344177246
30,2000,480,0.7165970206260681,2.992783308029175
30,2000,512,0.04323405399918556,0.8905930519104004
30,4000,32,0.017325911670923233,0.6003649234771729
30,4000,64,0.05240389704704285,0.9264373779296875
30,4000,96,0.15088239312171936,1.8657457828521729
30,4000,128,0.029440289363265038,0.7474830150604248
30,4000,160,0.04575482755899429,0.9122587442398071
30,4000,192,0.5687035918235779,3.7512564659118652
30,4000,224,0.06667888164520264,1.0190067291259766
30,4000,256,0.10740159451961517,1.2087286710739136
30,4000,288,0.07266360521316528,1.1660666465759277
30,4000,320,0.12258552759885788,1.4364895820617676
30,4000,352,0.11478083580732346,1.3103046417236328
30,4000,384,0.20359322428703308,1.6127421855926514
30,4000,416,0.5633435249328613,3.009425640106201
30,4000,448,0.038077179342508316,0.8316617012023926
30,4000,480,0.19006872177124023,1.9957959651947021
30,4000,512,0.2789295017719269,2.1657185554504395
30,6000,32,0.03849777206778526,0.90312659740448
30,6000,64,0.22491437196731567,2.036677837371826
30,6000,96,0.07360213994979858,1.1685991287231445
30,6000,128,0.12304668873548508,1.7080936431884766
30,6000,160,0.13728079199790955,1.4066864252090454
30,6000,192,0.06788688898086548,1.1209502220153809
30,6000,224,0.22561876475811005,2.3414831161499023
30,6000,256,0.1596207320690155,1.5055005550384521
30,6000,288,0.1903669387102127,1.9153215885162354
30,6000,320,0.1768880933523178,1.9781370162963867
30,6000,352,0.15976068377494812,1.9981765747070312
30,6000,384,0.5652660727500916,3.7244210243225098
30,6000,416,0.2983129322528839,2.5414798259735107
30,6000,448,0.5553498268127441,3.3428006172180176
30,6000,480,0.5510565638542175,3.5275096893310547
30,6000,512,0.1361357718706131,1.8593034744262695
30,8000,32,0.033449944108724594,0.828606367111206
30,8000,64,0.04176126793026924,0.9612557888031006
30,8000,96,0.20591437816619873,1.9910264015197754
30,8000,128,0.1825745552778244,1.7762055397033691
30,8000,160,0.04156242311000824,0.7636175155639648
30,8000,192,0.057549625635147095,0.9947903156280518
30,8000,224,0.11352569609880447,1.377866506576538
30,8000,256,0.11184103786945343,1.4858393669128418
30,8000,288,0.17437605559825897,2.0983223915100098
30,8000,320,0.05702579393982887,1.1673662662506104
30,8000,352,0.11420361697673798,1.6225138902664185
30,8000,384,0.566081702709198,3.4715466499328613
30,8000,416,0.0486321859061718,0.9767956733703613
30,8000,448,0.06213056296110153,1.0640127658843994
30,8000,480,0.5578444600105286,3.652683734893799
30,8000,512,0.03492174670100212,0.7335513830184937
