n,DNN_time,DNN_test,DNN_interval,ResNet_time,ResNet_test,ResNet_interval,MLKM_time,MLKM_test,MLKM_interval,ResKernelNet_time,ResKernelNet_test,ResKernelNet_interval,DKL_time,DKL_test,DKL_interval,DGP_time,DGP_test,DGP_interval
200,2.9816789627075195,0.20834945142269135,1.896568775177002,3.809638023376465,0.2029924988746643,1.8587841987609863,3.56447696685791,0.22884529829025269,2.0251269340515137,3.665679931640625,0.20310232043266296,1.7678754329681396,0.3249218463897705,0.23212234675884247,1.993100881576538,8.449403285980225,0.1818554699420929,1.7265264987945557
500,5.423487901687622,0.1851537972688675,1.7593244314193726,6.723310947418213,0.18607854843139648,1.6880552768707275,5.8671228885650635,0.19742421805858612,1.7533419132232666,6.573321104049683,0.19416919350624084,1.705748200416565,0.6341760158538818,0.1839706152677536,1.7422046661376953,20.410754919052124,0.18129950761795044,1.7299607992172241
1000,9.739681720733643,0.18687354028224945,1.7137964963912964,12.23986291885376,0.17965960502624512,1.7555418014526367,10.272103309631348,0.19133509695529938,1.7730042934417725,11.451598167419434,0.18506361544132233,1.7760045528411865,1.6495580673217773,0.18829825520515442,1.7923635244369507,42.446869134902954,0.18130341172218323,1.7290862798690796
2000,18.585486888885498,0.15582284331321716,1.665800929069519,951.844957113266,0.15077324211597443,1.6666795015335083,19.113495111465454,0.1576310694217682,1.6681033372879028,21.400856733322144,0.15231360495090485,1.621804118156433,6.672742128372192,0.13968539237976074,1.5613255500793457,95.29208612442017,0.1814897507429123,1.7215262651443481
5000,49.985440731048584,0.14384448528289795,1.6232048273086548,65.15556192398071,0.13969923555850983,1.5290091037750244,68.35233998298645,0.1496545672416687,1.585437536239624,96.77157497406006,0.15140847861766815,1.6649551391601562,92.49278283119202,0.08829452842473984,1.3292734622955322,334.7212038040161,0.10525298863649368,1.4060368537902832
