n,DNN_time,DNN_test,DNN_interval,ResNet_time,ResNet_test,ResNet_interval,MLKM_time,MLKM_test,MLKM_interval,ResKernelNet_time,ResKernelNet_test,ResKernelNet_interval,DKL_time,DKL_test,DKL_interval,DGP_time,DGP_test,DGP_interval
200,0.328399658203125,0.07842547446489334,1.3299684524536133,0.24918103218078613,0.13193945586681366,1.8717551231384277,0.4952878952026367,0.03536171093583107,0.5731877684593201,0.6040639877319336,0.038937103003263474,0.6836462020874023,0.32176709175109863,0.004311464726924896,0.29300522804260254,8.6165931224823,0.0010617675725370646,0.1362297534942627
500,1.0102589130401611,0.007156910840421915,0.330172061920166,0.5201787948608398,0.01854049041867256,0.6725115776062012,5.267382860183716,0.0029770678374916315,0.16635963320732117,1.3170108795166016,0.010516940616071224,0.3197123110294342,0.700293779373169,0.0027839899994432926,0.20415347814559937,21.5778648853302,0.0003424502210691571,0.07097148895263672
1000,0.9252152442932129,0.007488309405744076,0.34254705905914307,0.8449897766113281,0.012417099438607693,0.5571551322937012,3.532208204269409,0.0028401075396686792,0.22795939445495605,3.2208900451660156,0.0031625337433069944,0.20279698073863983,2.3898980617523193,0.007782379165291786,0.40500426292419434,43.93923306465149,0.00027331567252986133,0.06674674153327942
2000,1.6100869178771973,0.015175939537584782,0.5971345901489258,1.4933311939239502,0.008307958953082561,0.4743921756744385,7.599498987197876,0.0014695074642077088,0.12871742248535156,5.188791990280151,0.002176367212086916,0.15950360894203186,9.657773733139038,0.0018729313742369413,0.13896679878234863,94.56776905059814,0.0001606003352208063,0.0488739013671875
5000,1.843801736831665,0.024889064952731133,0.8314599990844727,4.624805212020874,0.0023598079569637775,0.2198479175567627,10.353368043899536,0.0005693797138519585,0.0897902250289917,12.083067893981934,0.0007394487620331347,0.10717391967773438,88.25315618515015,0.009912878274917603,0.3662482500076294,230.9974489212036,0.0001340899761999026,0.045317392796278
