n,DNN_time,DNN_test,DNN_interval,ResNet_time,ResNet_test,ResNet_interval,MLKM_time,MLKM_test,MLKM_interval,ResKernelNet_time,ResKernelNet_test,ResKernelNet_interval,DKL_time,DKL_test,DKL_interval,DGP_time,DGP_test,DGP_interval
200,0.35924410820007324,0.08826648443937302,1.4459400177001953,0.2832159996032715,0.11956117302179337,1.7079439163208008,0.6733639240264893,0.04956800863146782,0.7618709802627563,0.5831639766693115,0.05666469410061836,0.8988337516784668,0.3070080280303955,0.02294551022350788,0.5785661935806274,8.852257013320923,0.014163139276206493,0.4640592634677887
500,0.804764986038208,0.03326070308685303,0.7458302974700928,0.5499238967895508,0.04213997721672058,0.9103918075561523,1.3703150749206543,0.020431380718946457,0.5316027402877808,1.211756944656372,0.030934996902942657,0.6609361171722412,1.0780117511749268,0.01472385786473751,0.47586822509765625,21.667999982833862,0.012273373082280159,0.4314255714416504
1000,0.776860237121582,0.03134651854634285,0.781186580657959,0.5967648029327393,0.06169098615646362,1.1848335266113281,1.5116028785705566,0.01707068271934986,0.5209860801696777,2.154783010482788,0.020154902711510658,0.5671099424362183,2.3231089115142822,0.015003328211605549,0.4854738712310791,40.1965491771698,0.01176487933844328,0.4286162853240967
2000,1.6117208003997803,0.02509288489818573,0.6492455005645752,2.254175901412964,0.020047038793563843,0.5741819143295288,4.000659942626953,0.01508086733520031,0.46578264236450195,2.8548779487609863,0.01617090031504631,0.4765735864639282,7.574315071105957,0.04201275855302811,0.7454767227172852,79.80030703544617,0.01111126784235239,0.4396975040435791
5000,6.04825496673584,0.01956574246287346,0.5588569641113281,3.3336431980133057,0.024274194613099098,0.6682169437408447,7.2610437870025635,0.011604970321059227,0.4090682864189148,7.509198188781738,0.013582965359091759,0.465015172958374,65.60705494880676,0.015197226777672768,0.4952559471130371,203.569020986557,0.010768009349703789,0.40954524278640747
